block_id,drug_row,drug_col,Row,Col,conc_r,conc_c,replicate,conc_r_unit,line,response,conc_c_unit
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D104T01,65.60093767062838,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D105T01,81.41936787239128,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D114T01,4.2825673560976725,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D115T01,32.20512960659776,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D131T01,57.17701872680349,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D134T01,57.61300104353199,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D135T01,56.50225737246011,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D013T01,72.38531123859158,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D019T01,78.44620292444152,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D080T01,95.64453739637149,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D090T01,58.8926221222771,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D092T01,36.19057198542654,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D093N11,144.48181715469545,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D104T01,68.30172596315114,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D105T01,90.31062474537984,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D114T01,80.59205946727084,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D115T01,42.894108998971866,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D131T01,79.05098191285077,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D134T01,67.28489164121441,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,4,10,0.08,1,uM,D135T01,73.43817040666835,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D013T01,71.6542461721578,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D019T01,89.31614029308885,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D080T01,83.9118972876197,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D090T01,55.976593893799276,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D092T01,49.931939301042334,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D093N11,141.7021009970028,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D104T01,57.846730608738994,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D105T01,77.54099378593739,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D114T01,45.5805530396249,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D115T01,52.320932920561056,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D131T01,75.68100476245735,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D134T01,74.69079616737343,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,5,10,0.016,1,uM,D135T01,61.61490826016684,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D013T01,54.436383276542976,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D019T01,84.19482143061238,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D080T01,72.37048951264865,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D090T01,85.91215878785316,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D092T01,29.541106804388832,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D093N11,207.27092091231714,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D104T01,68.24004915480029,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D105T01,65.90060570111581,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D114T01,35.883487747871726,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D115T01,43.79166147106695,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D131T01,36.8699974506662,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D134T01,50.17049382594958,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,1,2,10,1,uM,D135T01,53.67382029432364,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D013T01,71.9238233008555,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D019T01,83.50839229734459,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D080T01,105.31188251779469,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D090T01,91.19975410804564,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D092T01,34.42695472675429,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D093N11,178.1064967756877,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D104T01,89.0877910708829,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D105T01,87.62184410831848,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D114T01,57.74541233172689,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D115T01,62.46811054594864,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D131T01,54.82314467873021,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D134T01,64.93380227064833,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,2,2,2,1,uM,D135T01,69.68792933004391,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D013T01,84.40536983446371,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D019T01,87.65358008321262,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D080T01,74.48089336879059,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D090T01,91.8817066254093,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D092T01,43.667645182274676,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D093N11,201.33283153827236,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D104T01,83.2669544236515,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D105T01,105.22852876131708,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D114T01,91.84374804660142,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D115T01,67.4723168631871,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D131T01,58.871666419133206,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D134T01,72.69122027150148,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,3,2,0.4,1,uM,D135T01,85.09325495819955,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D013T01,84.47533437944776,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D019T01,88.93255779308585,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D080T01,88.5337484907781,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D090T01,82.6017543803728,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D092T01,74.8010723654829,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D093N11,192.9215154964956,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D104T01,91.35014514022436,uM
